
PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2001-8-9,73,64,57,58,55,54,93,75,57,30.04,29.98,29.92,10,10,9,13,6,,0.00,3,,236<br />
2001-8-10,69,64,60,55,54,53,82,72,59,30.11,30.06,30.03,10,10,8,21,11,25,0.00,3,,239<br />
2001-8-11,66,62,57,55,54,53,88,78,65,30.05,30.01,29.96,10,10,9,24,15,25,0.00,3,,259<br />
2001-8-12,84,62,57,54,53,52,89,76,61,30.08,30.04,29.99,10,10,10,22,14,,0.00,5,,257<br />
2001-8-13,66,62,57,55,53,52,89,74,60,30.14,30.09,30.05,10,10,9,23,13,29,0.00,5,,253<br />
2001-8-14,66,60,55,56,54,53,94,87,70,30.08,30.03,29.97,10,10,8,28,14,31,0.00,5,,268<br />
2001-8-15,66,60,55,55,54,53,94,86,70,30.03,29.99,29.96,10,10,8,22,11,25,0.00,5,,269<br />
2001-8-16,70,61,53,58,54,50,94,82,61,29.99,29.97,29.92,10,9,7,22,6,25,0.00,2,,278<br />
2001-8-17,73,64,55,56,53,51,94,78,55,30.03,29.99,29.96,10,10,9,24,11,29,0.00,3,,284<br />
2001-8-18,69,62,55,54,53,52,93,76,59,30.05,30.00,29.93,10,10,9,23,12,26,0.00,1,,277<br />
2001-8-19,64,59,54,54,52,51,93,80,67,29.95,29.93,29.90,10,10,7,22,13,,0.00,3,Fog,269<br />
2001-8-20,60,57,55,53,52,52,88,85,78,30.03,29.98,29.92,10,10,9,21,11,26,0.00,6,Fog,226<br />
2001-8-21,64,58,53,57,54,52,94,84,70,30.03,29.99,29.96,10,10,8,25,14,37,0.00,5,Fog,251<br />
2001-8-22,71,64,59,59,57,55,96,79,59,30.11,30.07,30.00,10,9,5,21,15,28,0.00,5,,255<br />
2001-8-23,75,68,61,62,60,57,94,82,57,30.10,30.07,30.03,10,10,9,20,7,25,0.00,5,,271<br />
2001-8-24,68,62,55,59,55,52,97,83,63,30.04,30.00,29.94,10,10,9,23,12,22,0.00,3,,274<br />
2001-8-25,70,62,55,54,53,51,87,76,57,29.95,29.90,29.86,10,9,8,26,12,32,0.00,1,Fog,274<br />
2001-8-26,73,64,55,55,54,53,94,79,55,29.94,29.91,29.88,10,8,6,25,14,30,0.00,2,,276<br />
2001-8-27,79,66,55,58,52,50,84,67,44,29.95,29.90,29.83,10,10,8,28,11,31,0.00,0,,282<br />
2001-8-28,73,62,55,57,53,51,94,75,55,29.83,29.78,29.73,10,9,8,31,13,37,0.00,1,,273<br />
2001-8-29,73,63,55,58,54,52,94,80,55,29.83,29.77,29.74,10,10,8,22,11,26,0.00,5,Fog,242<br />
2001-8-30,70,64,57,55,54,53,88,75,57,29.94,29.89,29.84,10,10,10,20,11,21,0.02,4,,199<br />
2001-8-31,73,62,55,57,54,51,94,81,61,29.94,29.91,29.88,10,10,9,23,7,28,0.00,4,,256<br />
2001-9-1,71,62,57,59,55,53,90,81,65,29.94,29.90,29.85,10,10,10,23,8,24,0.00,3,,276<br />
2001-9-2,72,62,54,57,54,52,97,77,61,29.94,29.91,29.87,10,10,8,22,10,29,0.00,1,Fog,281<br />
2001-9-3,73,64,57,55,53,52,90,74,49,29.96,29.92,29.88,10,10,8,21,13,24,0.00,2,,283<br />
2001-9-4,70,64,57,57,55,53,93,82,55,29.95,29.92,29.89,10,10,8,21,12,24,0.00,2,,273<br />
2001-9-5,68,62,55,54,51,47,87,70,51,29.98,29.94,29.89,10,10,8,22,12,26,0.00,1,,255<br />
2001-9-6,80,66,53,60,51,47,86,69,36,29.98,29.93,29.88,10,10,8,20,8,,0.00,0,,280<br />
2001-9-7,75,64,54,59,53,50,87,75,53,29.94,29.89,29.83,10,8,7,16,8,,0.00,1,,288<br />
2001-9-8,72,63,55,57,53,50,88,75,55,29.91,29.87,29.84,10,9,7,9,6,,0.00,3,,165<br />
2001-9-9,72,64,57,54,53,51,82,71,53,29.94,29.90,29.88,10,10,9,21,9,23,0.00,4,,189<br />
2001-9-10,75,65,57,58,53,51,81,63,46,29.95,29.93,29.91,10,10,10,16,4,,0.00,2,,203<br />
2001-9-11,73,64,57,55,53,51,89,68,48,29.95,29.92,29.89,10,10,10,17,7,24,0.00,3,,264<br />
2001-9-12,64,60,57,57,56,55,94,86,75,29.94,29.90,29.87,10,10,10,16,12,22,0.00,6,,247<br />
2001-9-13,66,60,55,55,54,53,97,87,70,30.00,29.95,29.92,10,10,8,23,11,29,0.00,5,,264<br />
2001-9-14,71,62,54,58,55,53,100,89,57,30.00,29.96,29.91,10,8,4,23,10,23,0.00,4,,281<br />
2001-9-15,63,58,55,55,54,53,97,86,72,30.01,29.97,29.94,10,10,8,23,12,30,0.00,6,Fog,257<br />
2001-9-16,60,57,55,55,55,54,97,91,82,30.01,29.98,29.96,10,9,6,18,12,25,0.00,8,,247<br />
2001-9-17,66,60,55,56,54,53,96,87,66,30.00,29.96,29.92,10,10,8,20,9,26,0.00,5,,269<br />
2001-9-18,64,59,54,56,54,52,97,86,68,29.96,29.93,29.87,10,10,8,20,8,23,0.00,4,,280<br />
2001-9-19,68,60,54,57,54,51,94,85,68,29.95,29.91,29.88,10,9,7,16,5,,0.00,4,Fog,275<br />
2001-9-20,66,60,54,57,55,52,97,86,70,30.01,29.98,29.94,10,9,6,22,8,,0.00,4,,265<br />
2001-9-21,66,60,53,55,53,52,97,86,68,30.05,29.99,29.93,10,9,7,20,9,,0.00,4,Fog,280<br />
2001-9-22,68,58,51,57,54,51,100,92,68,29.96,29.93,29.88,10,6,0,20,7,24,0.00,4,Fog,269<br />
2001-9-23,64,58,53,55,53,52,97,86,72,29.96,29.93,29.89,10,10,7,17,8,,0.00,5,,286<br />
2001-9-24,68,60,55,57,55,54,94,84,63,29.99,29.95,29.89,10,10,4,14,6,,0.08,7,Rain-Thunderstorm,274<br />
2001-9-25,71,64,57,61,58,56,100,85,63,30.01,29.97,29.92,10,10,3,17,6,,0.02,3,Rain,291<br />
2001-9-26,75,66,57,60,57,53,97,81,48,30.01,29.96,29.91,10,10,10,24,11,,0.00,1,,265<br />
2001-9-27,66,60,57,54,51,48,87,70,58,29.99,29.96,29.93,10,10,7,132,21,32,0.00,3,,252<br />
2001-9-28,69,62,57,52,49,43,78,64,42,30.02,29.99,29.95,10,10,9,22,16,28,0.00,1,,264<br />
2001-9-29,78,64,54,57,50,46,75,62,35,29.97,29.90,29.82,10,10,10,23,9,28,0.00,0,,277<br />
2001-9-30,93,73,55,63,55,49,87,62,29,29.84,29.80,29.75,10,10,10,14,3,,0.00,0,,301<br />
2001-10-1,75,66,57,63,58,56,97,80,55,29.96,29.90,29.85,10,10,8,24,9,,0.00,1,,280<br />
2001-10-2,66,62,57,58,56,54,97,87,70,29.98,29.94,29.88,10,9,3,22,10,23,0.00,3,Fog,286<br />
2001-10-3,72,62,55,59,56,54,97,88,65,29.98,29.94,29.90,10,8,3,20,9,,0.00,2,,279<br />
2001-10-4,69,60,55,55,53,51,89,78,65,30.03,29.98,29.96,10,10,9,20,7,23,0.00,6,,253<br />
2001-10-5,64,62,60,55,53,51,81,72,65,30.01,29.98,29.96,10,10,9,18,10,28,0.00,7,,243<br />
2001-10-6,64,60,55,54,52,51,89,77,65,30.03,30.00,29.97,10,10,7,14,9,,0.00,6,,222<br />
2001-10-7,64,60,55,55,53,52,93,82,70,30.12,30.07,30.01,10,10,10,15,9,,0.00,6,,245<br />
2001-10-8,66,60,55,54,52,50,84,77,56,30.09,30.06,30.01,10,10,9,17,8,,0.00,4,,255<br />
2001-10-9,75,64,53,56,50,41,90,70,29,30.09,30.04,30.01,10,10,5,24,5,29,0.00,2,,275<br />
2001-10-10,78,64,51,57,51,43,90,72,29,30.10,30.06,30.01,10,10,7,28,7,31,0.00,1,,290<br />
2001-10-11,69,62,57,58,55,51,97,81,63,30.12,30.07,30.01,10,10,7,25,13,33,0.00,4,,267<br />
2001-10-12,87,70,55,50,44,31,83,44,16,30.09,30.03,29.98,10,10,8,9,3,,0.00,3,,257<br />
2001-10-13,87,72,59,61,47,38,75,45,24,30.03,29.97,29.88,10,10,7,16,4,,0.00,0,,285<br />
2001-10-14,89,73,59,59,49,43,72,46,21,29.96,29.90,29.85,10,10,10,15,4,,0.00,2,,267<br />
2001-10-15,80,68,55,60,54,47,93,70,38,30.02,29.95,29.89,10,10,6,15,4,,0.00,4,,293<br />
2001-10-16,64,60,55,56,54,52,97,83,67,30.08,30.04,30.01,10,8,5,14,8,,0.00,6,Fog,269<br />
2001-10-17,68,62,57,57,54,53,93,78,68,30.07,30.03,30.00,10,10,8,12,7,,0.00,5,,240<br />
2001-10-18,71,62,54,59,54,51,93,81,59,30.12,30.07,30.01,10,9,5,18,6,,0.00,1,,276<br />
2001-10-19,69,60,52,60,53,49,94,80,63,30.04,29.98,29.91,10,9,6,17,6,,0.00,4,,283<br />
2001-10-20,60,56,52,53,52,51,100,87,75,29.95,29.93,29.89,10,9,6,24,13,28,0.00,4,,275<br />
2001-10-21,57,55,53,52,50,49,93,85,74,30.06,30.03,29.98,10,10,8,16,11,,0.00,7,,248<br />
2001-10-22,66,57,48,55,52,47,96,83,59,30.10,30.06,30.04,10,9,6,25,8,31,0.00,1,,228<br />
2001-10-23,66,60,55,57,52,48,100,79,54,30.09,30.03,29.97,10,9,3,23,16,29,0.00,2,,259<br />
2001-10-24,75,62,50,50,45,37,86,62,27,30.06,30.02,30.00,10,10,7,20,7,25,0.00,2,,270<br />
2001-10-25,80,65,51,51,41,34,77,49,20,30.07,30.03,29.99,10,10,5,15,4,,0.01,2,,244<br />
2001-10-26,64,58,51,52,50,47,92,82,63,30.13,30.07,30.03,10,9,7,21,10,,0.00,1,,278<br />
2001-10-27,64,60,55,56,53,51,90,82,67,30.06,30.04,30.01,10,8,4,15,4,,0.00,5,,185<br />
2001-10-28,64,60,57,58,55,50,94,82,58,30.14,30.08,30.04,10,8,6,10,4,,0.00,7,,291<br />
2001-10-29,66,63,60,58,56,51,90,79,68,30.18,30.12,30.01,10,10,10,12,5,,0.00,7,Rain,103<br />
2001-10-30,63,60,57,61,57,55,94,88,80,30.08,29.98,29.91,10,8,2,16,7,,0.31,7,Rain,154<br />
2001-10-31,64,58,52,57,54,51,97,89,75,30.14,30.09,30.06,10,10,7,14,6,,0.01,3,Fog,281<br />
2001-11-1,64,56,48,58,52,47,97,86,70,30.11,30.06,30.00,10,9,4,15,4,,0.00,3,Fog,287<br />
2001-11-2,69,60,50,54,52,48,100,83,58,30.11,30.06,30.02,10,9,7,15,7,,0.00,4,,274<br />
2001-11-3,66,58,51,58,53,50,100,89,70,30.18,30.12,30.07,10,9,4,20,7,,0.01,3,Fog,276<br />
2001-11-4,68,60,51,56,52,49,97,85,63,30.10,30.06,30.01,10,9,6,23,8,,0.00,1,,286<br />
2001-11-5,64,56,48,56,51,47,93,83,65,30.08,30.02,29.96,10,10,9,21,9,,0.00,1,,279<br />
2001-11-6,59,54,48,52,48,45,94,80,64,30.12,30.04,29.98,10,10,9,20,13,21,0.00,4,,250<br />
2001-11-7,69,58,46,51,45,39,93,69,33,30.22,30.17,30.12,10,10,9,13,1,,0.00,0,,219<br />
2001-11-8,73,60,48,55,46,42,83,62,38,30.21,30.15,30.09,10,9,7,7,2,,0.00,0,,165<br />
2001-11-9,72,62,52,57,51,48,93,73,49,30.09,30.06,30.01,10,8,5,12,3,,0.00,2,,288<br />
2001-11-10,63,57,51,59,56,47,100,91,78,30.05,29.97,29.91,9,4,0,20,6,22,0.85,6,Fog-Rain,103<br />
2001-11-11,70,64,59,61,58,56,100,84,61,29.98,29.94,29.91,10,9,2,22,11,29,0.11,7,Rain,131<br />
2001-11-12,64,60,55,61,56,52,97,90,78,30.04,29.90,29.82,10,7,2,18,8,23,1.32,7,Rain,168<br />
2001-11-13,62,58,53,55,52,48,96,83,60,30.24,30.17,30.06,10,10,10,13,6,,0.01,7,Rain,159<br />
2001-11-14,64,60,57,60,57,54,97,88,78,30.22,30.14,30.07,10,10,10,9,6,,0.00,3,Rain,47<br />
2001-11-15,62,58,55,57,55,54,100,91,82,30.08,30.03,29.99,10,6,2,15,6,,0.00,6,Fog,276<br />
2001-11-16,62,58,53,59,56,52,97,92,82,30.11,30.06,30.01,10,7,2,17,3,,0.01,6,,175<br />
2001-11-17,61,56,50,55,52,47,100,86,69,30.16,30.13,30.10,10,9,7,12,6,,0.00,5,Fog,284<br />
2001-11-18,62,56,50,57,52,47,93,82,72,30.22,30.16,30.13,10,9,6,10,4,,0.00,3,,114<br />
2001-11-19,64,58,53,61,56,51,100,86,72,30.22,30.17,30.11,10,8,5,17,6,,0.00,6,Rain,152<br />
2001-11-20,66,62,59,61,58,56,94,89,73,30.19,30.14,30.09,10,10,8,12,4,,0.00,6,,168<br />
2001-11-21,63,62,60,61,58,56,97,89,78,30.09,30.00,29.91,10,9,6,13,7,17,0.08,8,Rain,160<br />
2001-11-22,63,59,55,61,54,48,100,83,67,30.08,30.01,29.92,10,8,6,22,14,28,0.01,7,,256<br />
2001-11-23,57,55,53,50,47,43,86,72,58,30.08,29.99,29.83,10,10,10,13,5,,0.00,6,,257<br />
2001-11-24,62,54,46,59,50,41,96,82,66,29.89,29.64,29.43,10,7,0,46,21,55,0.91,7,Fog-Rain,226<br />
2001-11-25,55,50,45,47,44,42,93,79,60,30.23,30.11,29.92,10,10,10,10,6,,0.01,4,,204<br />
2001-11-26,55,50,46,48,45,39,96,80,53,30.27,30.24,30.21,10,10,9,12,4,,0.00,3,,295<br />
2001-11-27,55,52,48,40,36,31,71,57,39,30.27,30.22,30.19,10,10,10,16,9,,0.00,1,,352<br />
2001-11-28,55,52,48,52,43,35,100,75,57,30.18,29.94,29.68,10,7,2,30,10,38,1.09,8,Rain,129<br />
2001-11-29,57,54,50,52,48,43,100,81,71,30.00,29.85,29.73,10,9,2,23,10,29,0.09,5,Rain,252<br />
2001-11-30,55,50,44,48,45,42,93,78,69,30.12,30.05,30.00,10,10,8,10,4,,0.01,5,Rain,162<br />
2001-12-1,55,52,50,54,51,48,100,93,86,30.01,29.95,29.86,10,5,1,31,15,40,1.43,8,Rain,119<br />
2001-12-2,60,54,48,56,51,44,100,85,67,29.95,29.79,29.69,10,6,2,37,23,55,1.85,7,Rain,193<br />
2001-12-3,55,50,46,46,44,41,90,78,67,30.14,30.05,29.96,10,10,5,14,8,,0.03,4,Rain,264<br />
2001-12-4,55,49,43,49,42,34,90,75,57,30.26,30.19,30.14,10,10,9,12,6,,0.00,4,,232<br />
2001-12-5,57,52,48,54,51,45,100,92,83,30.38,30.30,30.24,10,8,2,16,7,18,0.15,7,Fog-Rain,163<br />
2001-12-6,57,55,53,57,54,53,100,98,93,30.44,30.39,30.37,10,7,2,14,5,,0.01,7,Fog,69<br />
2001-12-7,61,56,51,54,49,41,100,80,53,30.38,30.33,30.26,10,8,1,17,6,,0.00,4,,46<br />
2001-12-8,55,50,46,52,47,44,90,84,72,30.24,30.16,30.09,10,9,5,24,4,33,0.01,4,Fog-Rain,243<br />
2001-12-9,55,52,48,46,43,40,86,75,62,30.09,30.02,29.99,10,10,9,24,15,31,0.07,3,Rain,289<br />
2001-12-10,55,49,43,47,41,36,86,70,55,30.01,29.94,29.88,10,10,9,22,11,28,0.00,1,,274<br />
2001-12-11,55,50,46,52,44,37,100,76,51,30.09,30.05,29.96,10,10,10,22,11,25,0.00,4,,268<br />
2001-12-12,55,50,46,50,47,43,100,86,74,30.32,30.22,30.09,10,10,8,20,10,25,0.00,5,,294<br />
2001-12-13,54,49,44,51,47,43,97,89,75,30.35,30.23,29.94,10,9,3,23,5,32,0.40,6,Rain,168<br />
2001-12-14,54,50,46,54,42,34,100,73,56,30.04,29.94,29.86,10,8,2,37,21,44,0.37,5,Rain,267<br />
2001-12-15,54,49,44,44,38,31,90,67,56,30.27,30.17,30.04,10,10,10,12,6,,0.00,4,,252<br />
2001-12-16,55,50,46,53,45,39,97,82,71,30.34,30.29,30.26,10,10,8,17,4,,0.00,7,Rain,110<br />
2001-12-17,57,52,48,54,50,42,100,90,74,30.27,30.22,30.17,10,9,2,14,9,,0.39,6,Rain,209<br />
2001-12-18,55,49,43,47,42,39,97,77,57,30.31,30.25,30.19,10,10,10,12,3,,0.00,5,,229<br />
2001-12-19,55,50,45,49,45,41,94,83,69,30.17,29.98,29.84,10,9,2,20,5,25,0.18,6,Rain,126<br />
2001-12-20,54,51,48,47,46,44,93,82,74,29.83,29.77,29.73,10,9,3,26,13,30,0.58,6,Rain,137<br />
2001-12-21,52,50,48,46,45,43,93,83,77,30.24,30.10,29.83,10,10,7,22,12,,0.02,6,Rain,52<br />
2001-12-22,55,52,50,50,48,44,96,85,74,30.30,30.19,30.09,10,8,2,24,10,33,0.40,7,Rain,159<br />
2001-12-23,55,52,48,50,48,42,96,88,77,30.37,30.34,30.30,10,8,5,13,3,,0.07,6,Rain,49<br />
2001-12-24,53,48,44,47,43,40,90,80,68,30.32,30.30,30.27,10,10,7,12,6,,0.00,4,,89<br />
2001-12-25,53,50,48,49,47,44,93,85,77,30.32,30.26,30.22,9,8,6,7,3,,0.00,7,,45<br />
2001-12-26,55,53,51,50,48,46,92,84,74,30.25,30.16,30.06,10,9,5,13,4,,0.00,7,Rain,33<br />
2001-12-27,57,52,48,50,47,43,93,84,58,30.04,29.99,29.94,10,8,4,14,5,,0.06,7,Rain,96<br />
2001-12-28,55,53,51,52,50,47,97,91,72,29.97,29.91,29.86,10,5,2,16,9,,1.27,8,Rain,92<br />
2001-12-29,55,52,50,55,52,48,100,97,88,30.02,29.93,29.86,8,3,1,18,9,,0.53,8,Rain,57<br />
2001-12-30,57,55,53,55,54,52,100,96,89,30.09,30.02,29.96,10,5,2,17,4,24,0.70,7,Rain,116<br />
2001-12-31,59,56,54,54,53,52,97,91,82,30.12,30.08,30.04,10,9,7,7,4,,0.00,5,Rain,109<br />
